CHROMOSOME	START_POS	END_POS	STRAND	GENE	OVERLAP
chr7	93113247	93113331	-	MIR489	Y
chr7	93346239	93346317	+	MIR4652	N
chr7	93514708	93520303	-	TFPI2	Y
chr7	93520205	93522897	+	LOC105375401	Y
chr7	93535819	93540485	+	GNGT1	N
chr7	93551015	93555826	+	GNG11	N
chr7	93592081	93633694	-	BET1	N
chr7	94023872	94060544	+	COL1A2	N
chr7	94139169	94186328	+	CASD1	N
chr7	94214535	94285521	-	SGCE	N
chr7	94285636	94299006	+	PEG10	N
chr7	94536948	94925727	+	PPP1R9A	N
chr7	94927668	94953884	-	PON1	N
chr7	94989183	95025687	-	PON3	N
chr7	95034173	95064384	-	PON2	N
chr7	95115212	95169543	+	ASB4	N
chr7	95212808	95225925	-	PDK4	N
chr7	95401817	95739634	+	DYNC1I1	N
chr7	95749531	95951459	-	SLC25A13	Y
chr7	95848973	95849068	-	MIR591	Y
chr7	96110937	96132835	-	C7orf76	N
chr7	96250968	96293650	-	LOC100506136	N
chr7	96318078	96339203	-	SHFM1	N
chr7	96597826	96643377	-	DLX6-AS1	Y
chr7	96635289	96640352	+	DLX6	Y
chr7	96649701	96654143	-	DLX5	N
chr7	96745904	96811075	+	SDHAF3	N
chr7	97361270	97369784	+	TAC1	N
chr7	97481428	97501854	-	ASNS	N
chr7	97592969	97593038	+	MIR5692A1	Y
chr7	97592974	97593033	+	MIR5692A2	Y
chr7	97593716	97593793	-	MIR5692C2	N
chr7	97595907	97601638	-	MGC72080	N
chr7	97614012	97619416	-	OCM2	N
chr7	97736196	97838944	+	LMTK2	N
chr7	97841565	97842271	+	BHLHA15	N
chr7	97844754	97881563	-	TECPR1	N
chr7	97910978	97922275	+	BRI3	Y
chr7	97920961	98030427	-	BAIAP2L1	Y
chr7	98246596	98259181	+	NPTX2	N
chr7	98444110	98467673	-	TMEM130	N
chr7	98476112	98610866	+	TRRAP	Y
chr7	98479272	98479352	+	MIR3609	Y
chr7	98479319	98479513	+	SCARNA28	Y
chr7	98610787	98634102	+	LOC101927550	Y
chr7	98625057	98741743	-	SMURF1	Y
chr7	98771196	98805089	-	KPNA7	N
chr7	98870923	98895594	+	MYH16	N
chr7	98923495	98963885	+	ARPC1A	N
chr7	98972297	98992404	+	ARPC1B	Y
chr7	98992297	99006305	-	PDAP1	Y
chr7	99006600	99017239	+	BUD31	Y
chr7	99014361	99036462	-	PTCD1	Y
chr7	99014361	99063824	-	ATP5J2-PTCD1	Y
chr7	99036562	99055000	+	CPSF4	Y
chr7	99055783	99063824	-	ATP5J2	Y
chr7	99070514	99085217	+	ZNF789	N
chr7	99090853	99097877	-	ZNF394	N
chr7	99102266	99131445	+	ZKSCAN5	N
chr7	99143922	99149757	-	FAM200A	N
chr7	99156044	99174076	+	ZNF655	N
chr7	99195901	99208456	+	GS1-259H13.2	N
chr7	99214570	99230030	+	ZSCAN25	N
chr7	99245811	99277649	-	CYP3A5	N
chr7	99282301	99332823	-	CYP3A7-CYP3A51P	Y
chr7	99302659	99332823	-	CYP3A7	Y
chr7	99354582	99381811	-	CYP3A4	N
chr7	99425635	99463727	+	CYP3A43	N
chr7	99473684	99474656	-	OR2AE1	N
chr7	99488029	99517223	-	TRIM4	N
chr7	99520891	99527243	-	GJC3	N
chr7	99564349	99573735	-	AZGP1	N
chr7	99578384	99581860	+	AZGP1P1	N
chr7	99613194	99639312	+	ZKSCAN1	N
chr7	99647416	99662663	+	ZSCAN21	Y
chr7	99661469	99680171	-	ZNF3	Y
chr7	99686582	99689822	+	COPS6	N
chr7	99690350	99699563	-	MCM7	Y
chr7	99691182	99691266	-	MIR25	Y
chr7	99691390	99691470	-	MIR93	Y
chr7	99691615	99691697	-	MIR106B	Y
chr7	99699129	99704803	+	AP4M1	Y
chr7	99704692	99717481	-	TAF6	Y
chr7	99717264	99723128	+	CNPY4	Y
chr7	99724316	99726121	+	MBLAC1	N
chr7	99746521	99751835	+	LAMTOR4	N
chr7	99752042	99756344	-	C7orf43	Y
chr7	99754227	99754292	-	MIR4658	Y
chr7	99756864	99766373	-	GAL3ST4	N
chr7	99767228	99775049	-	GPC2	N
chr7	99775346	99812010	+	STAG3	Y
chr7	99798277	99869855	-	GATS	Y
chr7	99816870	99819111	+	PVRIG	Y
chr7	99905324	99919819	+	SPDYE3	Y
chr7	99918262	99933930	-	PMS2P1	Y
chr7	99933687	99965454	+	STAG3L5P-PVRIG2P-PILRB	Y
chr7	99933701	99938951	+	STAG3L5P	Y
chr7	99949940	99951559	+	PVRIG2P	Y
chr7	99954273	99954344	+	MIR6840	Y
chr7	99955625	99965454	+	PILRB	Y
chr7	99971067	99997722	+	PILRA	N
chr7	99998494	100026431	-	ZCWPW1	Y
chr7	100026412	100031749	+	MEPCE	Y
chr7	100032911	100034094	-	PPP1R35	N
chr7	100054237	100061894	-	C7orf61	N
chr7	100064141	100076902	-	TSC22D4	N
chr7	100081549	100092424	+	NYAP1	N
chr7	100136833	100165843	+	AGFG2	N
chr7	100169852	100171270	-	SAP25	N
chr7	100171633	100183811	-	LRCH4	Y
chr7	100171657	100172356	-	ZASP	Y
chr7	100183955	100198740	+	FBXO24	Y
chr7	100187023	100201661	-	PCOLCE-AS1	Y
chr7	100199881	100205798	+	PCOLCE	Y
chr7	100209724	100213000	+	MOSPD3	N
chr7	100218038	100239173	-	TFR2	N
chr7	100240725	100254084	-	ACTL6B	N
chr7	100254183	100264049	+	LOC105375429	N
chr7	100271362	100276792	+	GNB2	N
chr7	100277129	100286870	-	GIGYF1	N
chr7	100303675	100305123	+	POP7	N
chr7	100318422	100321323	+	EPO	N
chr7	100331248	100395419	+	ZAN	N
chr7	100400186	100425143	-	EPHB4	N
chr7	100450340	100464634	+	SLC12A9	N
chr7	100464949	100471076	+	TRIP6	Y
chr7	100465657	100465729	+	MIR6875	Y
chr7	100472700	100486285	+	SRRT	N
chr7	100486343	100487339	-	UFSP1	N
chr7	100487614	100493754	-	ACHE	N
chr7	100547051	100611619	+	MUC3A	N
chr7	100612903	100662230	+	MUC12	Y
chr7	100657600	100660889	-	LOC102724094	Y
chr7	100663363	100702140	+	MUC17	N
chr7	100728719	100735019	+	TRIM56	N
chr7	100770369	100782547	+	SERPINE1	N
chr7	100797685	100804557	+	AP1S1	Y
chr7	100802753	100802836	+	MIR4653	Y
chr7	100805789	100808852	-	VGF	N
chr7	100813773	100823557	-	NAT16	N
chr7	100839011	100844302	-	MOGAT3	N
chr7	100849257	100861011	-	PLOD3	Y
chr7	100860984	100867471	+	ZNHIT1	Y
chr7	100875372	100882101	-	CLDN15	N
chr7	100882892	100888371	-	FIS1	N
chr7	100951620	100964425	+	LOC101927746	Y
chr7	100956647	100965104	-	IFT22	Y
chr7	101006100	101202304	+	COL26A1	N
chr7	101206034	101212286	-	LINC01007	N
chr7	101256604	101272576	-	MYL10	N
chr7	101459183	101927250	+	CUX1	N
chr7	101928352	101962178	+	SH2B2	Y
chr7	101936368	101936453	+	MIR4285	Y
chr7	101986191	101996889	-	SPDYE6	N
chr7	102004307	102021080	+	LOC100289561	Y
chr7	102004307	102067129	+	LOC100630923	Y
chr7	102036803	102067129	+	PRKRIP1	Y
chr7	102046188	102046302	-	MIR548O	Y
chr7	102073976	102097268	+	ORAI2	Y
chr7	102096666	102105321	-	ALKBH4	Y
chr7	102105329	102113615	+	LRWD1	Y
chr7	102106188	102106273	+	MIR5090	Y
chr7	102111915	102111978	+	MIR4467	Y
chr7	102113547	102119381	-	POLR2J	Y
chr7	102123585	102257203	-	RASA4B	Y
chr7	102178365	102213068	-	POLR2J3	Y
chr7	102191678	102301847	+	SPDYE2	Y
chr7	102191678	102301847	+	SPDYE2B	Y
chr7	102220092	102257205	-	RASA4	Y
chr7	102277194	102312176	-	POLR2J2	Y
chr7	102277471	102283238	-	UPK3BL	Y
chr7	102389398	102449672	+	FAM185A	N
chr7	102453307	102715288	-	FBXL13	Y
chr7	102553343	102585556	+	LRRC17	Y
chr7	102715327	102740210	+	ARMC10	Y
chr7	102740022	102789569	-	NAPEPLD	Y
chr7	102781716	102782850	-	RPL19P12	Y
chr7	102815461	102920913	-	DPY19L2P2	N
chr7	102937872	102955133	+	PMPCB	Y
chr7	102952920	102985320	-	DNAJC2	Y
chr7	102987970	103009842	+	PSMC2	Y
chr7	102993176	103086624	-	SLC26A5	Y
chr7	103085653	103154454	+	LOC101927870	Y
chr7	103112230	103629963	-	RELN	Y
chr7	103766787	103848495	-	ORC5	N
chr7	103969103	104549003	+	LHFPL3	Y
chr7	104436953	104444539	-	LHFPL3-AS1	Y
chr7	104535074	104567092	-	LHFPL3-AS2	Y
chr7	104622193	104631612	-	LINC01004	N
chr7	104650988	104654588	-	KMT2E-AS1	N
chr7	104654636	104754532	+	KMT2E	N
chr7	104756820	105029377	-	SRPK2	N
chr7	105096947	105162705	-	PUS7	N
chr7	105172531	105208124	+	RINT1	Y
chr7	105205579	105221976	-	EFCAB10	Y
chr7	105245220	105517031	-	ATXN7L1	N
chr7	105603656	105676877	+	CDHR3	N
chr7	105730813	105753093	-	SYPL1	N
chr7	105888731	105925638	-	NAMPT	N
chr7	106297210	106301634	-	CCDC71L	N
chr7	106505722	106549423	+	PIK3CG	N
chr7	106685177	106802256	+	PRKAR2B	N
chr7	106809405	106842974	+	HBP1	Y
chr7	106842188	107204959	-	COG5	Y
chr7	107110501	107116125	+	GPR22	Y
chr7	107204401	107218968	+	DUS4L	Y
chr7	107220421	107263762	+	BCAP29	N
chr7	107296960	107302243	-	SLC26A4-AS1	Y
chr7	107301079	107358252	+	SLC26A4	Y
chr7	107384141	107402112	+	CBLL1	N
chr7	107405911	107443678	-	SLC26A3	N
chr7	107531551	107561643	+	DLD	N
chr7	107564245	107643804	-	LAMB1	N
chr7	107663995	107770801	-	LAMB4	N
chr7	107788070	108096841	-	NRCAM	N
chr7	108110865	108168605	-	PNPLA8	N
chr7	108202587	108210212	-	THAP5	Y
chr7	108210188	108215294	+	DNAJB9	Y
chr7	108524031	108524644	-	C7orf66	N
chr7	109599283	109600270	-	EIF3IP1	N
chr7	110303105	111202573	-	IMMP2L	Y
chr7	110731061	110765509	+	LRRN3	Y
chr7	111366163	111846462	-	DOCK4	Y
chr7	111448560	111461835	+	DOCK4-AS1	Y
chr7	111846642	111983989	+	ZNF277	N
chr7	112063198	112117258	+	IFRD1	N
chr7	112120907	112130943	+	LSMEM1	N
chr7	112258119	112260704	+	LOC100996249	N
chr7	112262435	112348122	+	LOC101928012	N
chr7	112402436	112430478	-	TMEM168	N
chr7	112459201	112579932	-	BMT2	N
chr7	112594689	112635698	-	HRAT17	N
chr7	112720467	112727833	-	GPR85	N
chr7	112756772	112758637	-	LINC00998	N
chr7	113516881	113559082	-	PPP1R3A	N
chr7	113726364	114333827	+	FOXP2	Y
chr7	114293399	114293510	+	MIR3666	Y
chr7	114562208	114659970	+	MDFIC	N
chr7	114719011	114766368	+	LINC01393	Y
chr7	114763652	114871409	-	LINC01392	Y
chr7	115575201	115670867	-	TFEC	N
chr7	115850546	115898837	+	TES	N
chr7	115915659	115926781	-	LOC102724434	N
chr7	116139654	116148595	+	CAV2	N
chr7	116164838	116201239	+	CAV1	N
chr7	116203647	116254874	-	LINC01510	N
chr7	116312412	116438440	+	MET	N
chr7	116502562	116559313	+	CAPZA2	N
chr7	116592500	116594388	-	ST7-AS1	Y
chr7	116593380	116870075	+	ST7	Y
chr7	116593952	116599867	+	ST7-OT4	Y
chr7	116660264	116660373	+	MIR6132	Y
chr7	116712125	116785646	-	ST7-AS2	Y
chr7	116822734	116849991	+	ST7-OT3	Y
chr7	116916685	116963343	-	WNT2	N
chr7	117003275	117067577	-	ASZ1	N
chr7	117120016	117308718	+	CFTR	N
chr7	117350705	117513561	-	CTTNBP2	N
chr7	117824085	117844093	+	LSM8	N
chr7	117864711	117882784	+	ANKRD7	N
chr7	119259483	119547429	-	LVCAT5	N
chr7	119913721	120390387	+	KCND2	N
chr7	120427373	120498177	-	TSPAN12	N
chr7	120590816	120615711	+	ING3	N
chr7	120628750	120937498	+	CPED1	N
chr7	120965420	120981158	+	WNT16	N
chr7	120988904	121036422	-	FAM3C	N
chr7	121513158	121702090	+	PTPRZ1	N
chr7	121713597	121784344	-	AASS	N
chr7	121941362	121944565	-	FEZF1	Y
chr7	121943711	121950131	+	FEZF1-AS1	Y
chr7	121958477	122526813	-	CADPS2	Y
chr7	122337765	122339208	-	RNF133	Y
chr7	122341719	122343021	-	RNF148	Y
chr7	122634758	122635754	-	TAS2R16	N
chr7	122753587	122840025	-	SLC13A1	N
chr7	123092235	123174718	-	IQUB	N
chr7	123177051	123241705	-	NDUFA5	N
chr7	123241920	123277934	+	ASB15	Y
chr7	123254214	123265011	-	LOC102724555	Y
chr7	123295860	123304147	+	LMOD2	N
chr7	123321980	123389125	-	WASL	N
chr7	123454192	123459484	+	HYALP1	N
chr7	123485222	123517531	+	HYAL4	N
chr7	123565285	123611461	+	SPAM1	N
chr7	123634675	123667700	+	LOC105375483	N
chr7	123670969	123673523	-	TMEM229A	N
chr7	123977433	123992150	-	LOC101928211	N
chr7	124385654	124406079	-	GPR37	N
chr7	124417345	124430864	-	C7orf77	N
chr7	124462439	124570037	-	POT1	Y
chr7	124569926	124785287	+	POT1-AS1	Y
chr7	124824622	125019375	+	LOC101928283	Y
chr7	124869632	124904345	-	LOC101928254	Y
chr7	126078651	126892428	-	GRM8	Y
chr7	126698141	126698238	-	MIR592	Y
chr7	126855180	126869975	+	LOC101928333	Y
chr7	127010096	127032778	-	ZNF800	N
chr7	127116936	127125858	+	LOC100506682	N
chr7	127220681	127225654	-	GCC1	N
chr7	127228405	127231759	+	ARF5	N
chr7	127233688	127241851	+	FSCN3	N
chr7	127250345	127255780	-	PAX4	N
chr7	127292201	127732659	+	SND1	Y
chr7	127637561	127640130	+	SND1-IT1	Y
chr7	127667123	127671002	-	LRRC4	Y
chr7	127721912	127722012	+	MIR593	Y
chr7	127847924	127847996	+	MIR129-1	N
chr7	127881330	127897682	+	LEP	N
chr7	127937737	127947816	-	MGC27345	N
chr7	127950435	127983962	-	RBM28	N
chr7	127990378	128001739	-	PRRT4	N
chr7	128032330	128050041	-	IMPDH1	N
chr7	128095883	128098472	+	HILPDA	N
chr7	128116782	128142978	+	METTL2B	N
chr7	128281294	128301052	+	LINC01000	N
chr7	128312319	128327926	+	FAM71F2	N
chr7	128349114	128371797	+	FAM71F1	N
chr7	128379345	128413477	+	CALU	Y
chr7	128412542	128415844	-	OPN1SW	Y
chr7	128431463	128462187	+	CCDC136	N
chr7	128470482	128499328	+	FLNC	N
chr7	128502856	128505903	+	ATP6V1F	N
chr7	128506463	128512101	+	LOC100130705	N
chr7	128516918	128550773	-	KCP	N
chr7	128577990	128590096	+	IRF5	N
chr7	128594233	128695227	-	TNPO3	N
chr7	128695276	128697293	+	TPI1P2	N
chr7	128766324	128768050	+	LOC407835	N
chr7	128784711	128809535	+	TSPAN33	N
chr7	128828712	128853385	+	SMO	N
chr7	128864854	129070052	+	AHCYL2	N
chr7	129074273	129128239	+	STRIP2	N
chr7	129142319	129152773	+	SMKR1	N
chr7	129251542	129396922	+	NRF1	N
chr7	129410222	129410332	-	MIR182	N
chr7	129414532	129414609	-	MIR96	N
chr7	129414744	129414854	-	MIR183	N
chr7	129470572	129592800	-	UBE2H	N
chr7	129658125	129691291	-	ZC3HC1	N
chr7	129710348	129775560	+	KLHDC10	N
chr7	129804552	129845338	-	TMEM209	N
chr7	129847703	129856684	+	SSMEM1	N
chr7	129906702	129929637	+	CPA2	N
chr7	129932973	129964020	+	CPA4	N
chr7	129984629	130008571	+	CPA5	Y
chr7	130005490	130006968	-	LOC105375504	Y
chr7	130020211	130027949	+	CPA1	N
chr7	130033611	130081051	-	CEP41	N
chr7	130126015	130146138	+	MEST	Y
chr7	130126897	130131013	-	MESTIT1	Y
chr7	130135951	130136045	+	MIR335	Y
chr7	130146079	130353598	-	COPG2	Y
chr7	130353485	130372268	-	TSGA13	Y
chr7	130417381	130418860	-	KLF14	N
chr7	130561505	130561569	-	MIR29A	N
chr7	130562217	130562298	-	MIR29B1	N
chr7	130562320	130794675	-	LINC-PINT	Y
chr7	130598222	130606705	+	LOC100506860	Y
chr7	130794854	131181398	+	MKLN1	Y
chr7	130994502	131012538	-	MKLN1-AS	Y
chr7	131185020	131241376	-	PODXL	N
chr7	131594978	131633712	+	LOC101928782	N
chr7	131808090	132333447	-	PLXNA4	Y
chr7	131945619	131949048	+	LOC101928807	Y
chr7	132333552	132413528	+	FLJ40288	N
chr7	132443729	132445392	+	LOC100506937	N
chr7	132469622	132766918	-	CHCHD3	N
chr7	132783830	132793271	-	LOC105375512	N
chr7	132937822	133750513	+	EXOC4	Y
chr7	132975634	132975742	+	MIR6133	Y
chr7	133485245	133509641	-	LOC101928861	Y
chr7	133812104	133948933	+	LRGUK	N
chr7	133974089	134001827	-	SLC35B4	N
chr7	134127106	134143888	-	AKR1B1	N
chr7	134212343	134226166	+	AKR1B10	N
chr7	134233848	134264592	+	AKR1B15	N
chr7	134331530	134364567	+	BPGM	N
chr7	134464163	134655480	+	CALD1	N
chr7	134671258	134820530	+	AGBL3	Y
chr7	134777060	134855578	-	C7orf49	Y
chr7	134832765	134850967	+	TMEM140	Y
chr7	134868589	134896316	-	WDR91	Y
chr7	134891746	134891830	-	MIR6509	Y
chr7	134916730	134943244	+	STRA8	N
chr7	135046546	135194875	-	CNOT4	N
chr7	135242661	135333499	+	NUP205	N
chr7	135347220	135361160	+	C7orf73	N
chr7	135365986	135412952	-	SLC13A4	N
chr7	135414345	135433594	-	FAM180A	N
chr7	135611502	135662204	-	MTPN	Y
chr7	135611502	135662204	-	LUZP6	Y
chr7	136553398	136701771	+	CHRM2	Y
chr7	136583519	136849088	-	LOC349160	Y
chr7	136587913	136588041	+	MIR490	Y
chr7	136912091	137028611	-	PTN	N
chr7	137072395	137531610	-	DGKI	N
chr7	137559724	137686847	-	CREB3L2	Y
chr7	137638093	137642712	+	LOC100130880	Y
chr7	137761177	137803050	+	AKR1D1	N
chr7	137808503	137808567	+	MIR4468	N
chr7	138145078	138270332	+	TRIM24	N
chr7	138279029	138363790	-	SVOPL	N
chr7	138391038	138482941	-	ATP6V0A4	Y
chr7	138482738	138490769	+	TMEM213	Y
chr7	138516126	138666064	-	KIAA1549	N
chr7	138710451	138720775	-	ZC3HAV1L	N
chr7	138728265	138794465	-	ZC3HAV1	N
chr7	138818489	138876732	+	TTC26	N
chr7	138916230	138992982	+	UBN2	N
chr7	139025104	139108203	+	LUC7L2	Y
chr7	139025195	139031065	+	FMC1	Y
chr7	139025877	139108203	+	C7orf55-LUC7L2	Y
chr7	139102208	139112272	-	LOC100129148	Y
chr7	139138087	139168457	-	KLRG2	N
chr7	139208673	139229731	+	CLEC2L	N
chr7	139246315	139477693	-	HIPK2	N
chr7	139478046	139720125	+	TBXAS1	N
chr7	139723543	139763521	-	PARP12	N
chr7	139784545	139876741	-	KDM7A	N
chr7	139877060	139879440	+	JHDM1D-AS1	N
chr7	140033551	140098350	-	SLC37A3	N
chr7	140103842	140126050	+	RAB19	N
chr7	140152839	140179369	-	MKRN1	N
chr7	140218218	140341286	-	DENND2A	N
chr7	140372952	140394908	+	ADCK2	N
chr7	140395135	140396877	-	NDUFB2-AS1	Y
chr7	140396480	140406446	+	NDUFB2	Y
chr7	140433812	140624564	-	BRAF	N
chr7	140705960	140714781	-	MRPS33	N
chr7	140774031	141180179	+	TMEM178B	N
chr7	141251077	141354209	+	AGK	N
chr7	141356527	141401953	-	KIAA1147	N
chr7	141404137	141438030	-	WEE2-AS1	Y
chr7	141408152	141431071	+	WEE2	Y
chr7	141438120	141450288	+	SSBP1	N
chr7	141463896	141464997	+	TAS2R3	N
chr7	141478288	141479188	+	TAS2R4	N
chr7	141490016	141491166	+	TAS2R5	N
chr7	141536077	141541221	-	PRSS37	N
chr7	141618675	141619620	+	OR9A4	N
chr7	141627156	141646807	-	CLEC5A	N
chr7	141672430	141673573	-	TAS2R38	N
chr7	141695678	141806547	+	MGAM	N
chr7	141811548	141922124	+	MGAM2	N
chr7	141940555	141946886	-	MOXD2P	N
chr7	141951957	141957878	-	PRSS58	N
chr7	141968100	141972068	-	TRY2P	N
chr7	142374130	142375525	+	MTRNR2L6	N
chr7	142457318	142460927	+	PRSS1	N
chr7	142478756	142482399	+	PRSS3P2	N
chr7	142552775	142568847	+	EPHB6	N
chr7	142568955	142583490	-	TRPV6	N
chr7	142605266	142630820	-	TRPV5	N
chr7	142636602	142637957	+	C7orf34	N
chr7	142638200	142659503	-	KEL	N
chr7	142723286	142724219	-	OR9A2	N
chr7	142749437	142750379	+	OR6V1	N
chr7	142759380	142760882	-	OR6W1P	N
chr7	142829173	142836834	+	PIP	N
chr7	142880511	142881528	+	TAS2R39	N
chr7	142919171	142920143	+	TAS2R40	N
chr7	142952391	142983427	-	LOC105375545	Y
chr7	142960521	142966222	+	GSTK1	Y
chr7	142981991	142985142	+	TMEM139	Y
chr7	142985307	143004789	+	CASP2	N
chr7	143013218	143049097	+	CLCN1	N
chr7	143050492	143059840	-	FAM131B	N
chr7	143076781	143078118	-	LOC100507507	N
chr7	143078359	143088206	+	ZYX	Y
chr7	143079778	143079893	+	MIR6892	Y
chr7	143088204	143105985	-	EPHA1	Y
chr7	143104905	143220540	+	EPHA1-AS1	Y
chr7	143140545	143141502	+	TAS2R60	Y
chr7	143174965	143175889	+	TAS2R41	Y
chr7	143268893	143271480	+	CTAGE15	N
chr7	143318044	143427173	+	TCAF2	Y
chr7	143339346	143344739	-	TCAF2P1	Y
chr7	143452181	143454843	-	CTAGE6	N
chr7	143509060	143533810	-	LOC154761	N
chr7	143548460	143599278	-	TCAF1	N
chr7	143632325	143633279	+	OR2F2	N
chr7	143657019	143658108	+	OR2F1	N
chr7	143701089	143702025	+	OR6B1	N
chr7	143747494	143748430	+	OR2A5	N
chr7	143771312	143772245	+	OR2A25	N
chr7	143792200	143793133	+	OR2A12	N
chr7	143806675	143807632	+	OR2A2	N
chr7	143826205	143827138	+	OR2A14	N
chr7	143880547	143883173	+	CTAGE4	N
chr7	143883175	143892791	-	ARHGEF35	Y
chr7	143892413	143996682	+	LOC101928605	Y
chr7	143892413	144009499	+	OR2A1-AS1	Y
chr7	143929003	143929936	-	OR2A42	Y
chr7	143929003	143929936	-	OR2A1	Y
chr7	143947563	143948548	-	OR2A9P	Y
chr7	143947766	143948696	-	OR2A20P	Y
chr7	143955788	143956721	-	OR2A7	Y
chr7	143956088	143983096	-	ARHGEF34P	Y
chr7	143963766	143966392	-	CTAGE4	Y
chr7	143963766	143966877	-	CTAGE8	Y
chr7	144052488	144077725	+	ARHGEF5	N
chr7	144094332	144107320	-	NOBOX	N
chr7	144149033	144533146	-	TPK1	N
chr7	145813452	148118088	+	CNTNAP2	Y
chr7	146778029	146794701	-	LOC101928700	Y
chr7	147075108	147075213	-	MIR548F4	Y
chr7	147368770	147370236	+	LOC105375556	Y
chr7	147626684	148043927	+	MIR548T	Y
chr7	148287656	148312952	+	C7orf33	N
chr7	148395932	148498202	+	CUL1	N
chr7	148504463	148581441	-	EZH2	N
chr7	148684618	148686516	+	GHET1	N
chr7	148700153	148725782	-	PDIA4	N
chr7	148766732	148787869	-	ZNF786	N
chr7	148799877	148823438	-	ZNF425	N
chr7	148823507	148880118	+	ZNF398	N
chr7	148892553	148923339	+	ZNF282	N
chr7	148936741	148952700	+	ZNF212	N
chr7	148959261	148982085	+	ZNF783	N
chr7	148982371	148994403	+	LOC155060	N
chr7	149128453	149158053	-	ZNF777	N
chr7	149169883	149194898	-	ZNF746	N
chr7	149244244	149321881	-	ZNF767P	N
chr7	149412101	149431664	+	KRBA1	N
chr7	149461452	149470295	-	ZNF467	N
chr7	149473130	149531053	+	SSPO	N
chr7	149535508	149564568	+	ZNF862	N
chr7	149564782	149570951	-	ATP6V0E2-AS1	Y
chr7	149570056	149577801	+	ATP6V0E2	Y
chr7	149944300	150020758	-	ACTR3C	Y
chr7	150020295	150035245	+	LRRC61	Y
chr7	150026937	150029811	+	ZBED6CL	Y
chr7	150035406	150038763	-	RARRES2	N
chr7	150065878	150071133	+	REPIN1	N
chr7	150076405	150095719	+	ZNF775	N
chr7	150102839	150109558	+	LOC728743	N
chr7	150130741	150145228	+	LINC00996	N
chr7	150147717	150176483	+	GIMAP8	N
chr7	150211944	150218161	+	GIMAP7	N
chr7	150264457	150271041	+	GIMAP4	N
chr7	150322463	150329736	-	GIMAP6	N
chr7	150382793	150390728	+	GIMAP2	N
chr7	150413644	150421368	+	GIMAP1	Y
chr7	150413644	150440737	+	GIMAP1-GIMAP5	Y
chr7	150434435	150440737	+	GIMAP5	Y
chr7	150488375	150498448	-	TMEM176B	Y
chr7	150497853	150502208	+	TMEM176A	Y
chr7	150549564	150558379	+	AOC1	N
chr7	150642043	150675402	-	KCNH2	N
chr7	150688143	150711687	+	NOS3	Y
chr7	150709296	150721586	-	ATG9B	Y
chr7	150725508	150744869	+	ABCB8	N
chr7	150745378	150749843	+	ASIC3	N
chr7	150750898	150755052	-	CDK5	N
chr7	150755298	150773614	+	SLC4A2	N
chr7	150773707	150777970	-	FASTK	N
chr7	150778171	150780620	-	TMUB1	N
chr7	150782917	150841523	+	AGAP3	N
chr7	150845675	150864635	-	GBX1	N
chr7	150872784	150884919	-	ASB10	N
chr7	150887960	150902582	-	IQCA1L	N
chr7	150904922	150924460	-	ABCF2	N
chr7	150929574	150935913	+	CHPF2	Y
chr7	150935506	150935624	+	MIR671	Y
chr7	150936058	150974231	-	SMARCD3	N
chr7	151038846	151075548	+	NUB1	N
chr7	151078206	151107791	-	WDR86	Y
chr7	151106246	151110440	+	WDR86-AS1	Y
chr7	151125917	151137899	-	CRYGN	Y
chr7	151130574	151130725	-	MIR3907	Y
chr7	151163097	151217010	-	RHEB	N
chr7	151253200	151574316	-	PRKAG2	Y
chr7	151574126	151576308	+	PRKAG2-AS1	Y
chr7	151653463	151717019	+	GALNTL5	N
chr7	151722758	151819432	+	GALNT11	N
chr7	151832009	152133090	-	KMT2C	N
chr7	152133979	152140100	+	FABP5P3	N
chr7	152161208	152162630	+	LINC01003	N
chr7	152343586	152373250	-	XRCC2	N
chr7	152456833	152552464	+	ACTR3B	N
chr7	153097003	153109319	-	LINC01287	N
chr7	153584181	154686000	+	DPP6	Y
chr7	153752669	153757655	-	LOC101929998	Y
chr7	154720226	154741196	+	PAXIP1-AS2	Y
chr7	154735399	154794682	-	PAXIP1	Y
chr7	154795142	154797413	+	PAXIP1-AS1	N
chr7	154858778	154863267	-	HTR5A-AS1	Y
chr7	154862033	154879102	+	HTR5A	Y
chr7	155089485	155101945	+	INSIG1	N
chr7	155149682	155160628	-	BLACE	N
chr7	155250823	155257526	+	EN2	N
chr7	155293952	155326539	-	CNPY1	N
chr7	155434609	155437100	-	LOC100506302	N
chr7	155437202	155574179	+	RBM33	N
chr7	155592677	155604967	-	SHH	N
chr7	155755325	155759037	+	LOC389602	N
chr7	156230482	156238282	-	LOC285889	N
chr7	156264792	156395889	-	LINC01006	Y
chr7	156333184	156333795	+	LINC00244	Y
chr7	156431059	156433348	-	C7orf13	N
chr7	156433352	156469820	+	RNF32	N
chr7	156473569	156685902	-	LMBR1	N
chr7	156742416	156765876	+	NOM1	N
chr7	156797546	156803347	-	MNX1	N
chr7	156803550	156809118	+	MNX1-AS1	N
chr7	156931654	157062066	+	UBE3C	N
chr7	157129709	157210133	+	DNAJB6	N
chr7	157258924	157292410	+	LOC101927914	N
chr7	157331745	158380494	-	PTPRN2	Y
chr7	157367027	157367114	-	MIR153-2	Y
chr7	157647276	157658782	+	LOC100506585	Y
chr7	158325409	158325505	-	MIR595	Y
